"Region"	"SampleID"	"Type"	"PID"	"Taxa"	"Abundance"	"AbundanceFrz"
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1803399ec04df211d430652c5b0f0674"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"18706f6054ef0f3b54b6cfab00f62188"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"18b05d0e4b9982316ae7de1894a573d3"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"18dc28b87ba0054d630c1d0e6479711b"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"190908e638a269816299023d1545b363"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1927aca6ccb47941281c5c5f8d7ecce1"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"193a144cfd25e74f0df22f883e4f8242"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1965979659d1914a385d04ca4e9e4f2a"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"19804e9f906912a89b0b6d70f53754e6"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"19acf9241a49c909fca68951c98329c3"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"19b38ad8f4960b2343947accbfa5d6a7"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"19e7c33bb811a7cb18d050aee9a088be"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"19e860799193ee8e95a9056fb4341a4c"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"19ff7a1a3186aa66df3bc77747571707"	0.0441616874343192	0.0551118399345379
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1a22f52ebd6b3856dfaac0ea508e29f6"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1a46dd88796255a104a21a9fd0257be8"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1a901c6d139772d02ade3f877874449c"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1af13c28b27090d998cf4731c30fdf75"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1b0f6b70f70e5ba5adb2706879ba2924"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1b4652a4aa75471bcdb6136349317914"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1b4d6a894df8535356dac40dd6a3c62d"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1b8533125857533d3aaf58d1fdc0addf"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1b8796f2537c12aa5dc3351c05d753ca"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1bf7ecd0d3845ab33d14c7b7a232538d"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1c440f3a348c258f90992d8c3c433756"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1c88a637d236a21c9a83b82dd8706d28"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1ca3934c4f647a9c964b3aec1311d5ff"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1cbf239780426d797f8a629da8c2544c"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1cd3533e69104b3b4bf2d03cbf006baa"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1cd6774d61aa8070ebd548f5c2a8c681"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1d0cf6fd547c322df4ab18ba0a201092"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1d13380d7a66d3a48426f147238b35ea"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1d7ee5e6ed83088dd275b1566332a1f2"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1d8d6a9b302d578c55cfe8986420eb0a"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1df1a8698a369425ce69d95db9863041"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1e08f503404da21eb6c845aa34ba729e"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1e30ae04081bb869be51f1ca4de13081"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1e5d4c9eb95a2cb76590f3ee3937499f"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1eac25eff77f29b12db19d09ae510758"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1ebf01ae604be432ff9ffc80f88654b1"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1ec21171fb5a376438e5db48680d852f"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1ed6547a6ed9998ea1f04cc1b6aa579e"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1f25c81e38e1bd833a2facad52b16b7f"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1f5360a4d97841c94084f583ad222d90"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1f7b8f4cf387738b304003e8ec80ab7e"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1fb6055b0a160e38afbffa11afb5a429"	0.001	0.001
